ZIP_5,STATE,location,Latitude,Longitude,distance_to_hospital
31210,GA,"Macon, GA 31210, USA",32.8999858,-83.7411631,347.746256817335
30184,GA,"White, GA 30184, USA",34.2376205,-84.6688348,346.12492804123247
30339,GA,"Atlanta, GA 30339, USA",33.8676889,-84.4645184,346.11923727802997
40324,KY,"Georgetown, KY 40324, USA",38.2459902,-84.5527908,345.76707478763024
19144,PA,"Philadelphia, PA 19144, USA",40.0358382,-75.174734,345.51077589776776
30363,GA,"Atlanta, GA 30363, USA",33.7910495,-84.400194,345.2730016198618
19426,PA,"Collegeville, PA 19426, USA",40.1778735,-75.45777749999999,344.6737818978821
30067,GA,"Marietta, GA 30067, USA",33.9290987,-84.46976629999999,344.49413257892866
30327,GA,"Atlanta, GA 30327, USA",33.8604722,-84.42777029999999,344.46577451527025
30309,GA,"Atlanta, GA 30309, USA",33.7971137,-84.3804888,344.0769144834321
30305,GA,"Atlanta, GA 30305, USA",33.8363126,-84.38574419999999,343.0864120427643
30062,GA,"Marietta, GA 30062, USA",33.9957883,-84.46976629999999,342.48511211201213
30032,GA,"Decatur, GA 30032, USA",33.7414395,-84.25948609999999,339.79331540225144
19610,PA,"Reading, PA 19610, USA",40.3380072,-75.9753516,339.6984178122569
19151,PA,"Overbrook Farms, PA 19151, USA",39.9759847,-75.2537397,339.68547864310045
30252,GA,"McDonough, GA 30252, USA",33.4988059,-84.0801613,339.4242937445279
30033,GA,"Decatur, GA 30033, USA",33.8092255,-84.2805478,338.6182181601835
19083,PA,"Havertown, PA 19083, USA",39.9734766,-75.31206399999999,337.6837258064974
30188,GA,"Woodstock, GA 30188, USA",34.1280759,-84.44877199999999,337.5541815844105
30035,GA,"Decatur, GA 30035, USA",33.7220258,-84.201528,337.5380921238691
30338,GA,"Dunwoody, GA 30338, USA",33.944647,-84.3226488,336.4619466334181
45123,OH,"Greenfield, OH 45123, USA",39.3615952,-83.4003037,336.4605232736437
30075,GA,"Roswell, GA 30075, USA",34.0586259,-84.38574419999999,336.27906411686945
19023,PA,"Darby, PA 19023, USA",39.9200613,-75.26832279999999,336.1490835960601
30038,GA,"Stonecrest, GA 30038, USA",33.6686489,-84.13295950000001,335.9493142175881
19073,PA,"Newtown Square, PA 19073, USA",39.9826872,-75.42281899999999,334.71330767202096
19355,PA,"Malvern, PA 19355, USA",40.037745,-75.5393155,334.25454430449
30115,GA,"Holly Springs, GA 30115, USA",34.2264431,-84.41726659999999,333.1727010060409
30013,GA,"Conyers, GA 30013, USA",33.6392536,-83.985008,329.6681327790189
30022,GA,"Johns Creek, GA 30022, USA",34.029613,-84.238417,329.53538754006144
17028,PA,"Grantville, PA 17028, USA",40.4057525,-76.6643728,327.9878480120797
30004,GA,"Alpharetta, GA 30004, USA",34.17630630000001,-84.2910759,327.96371683332325
31313,GA,"Hinesville, GA 31313, USA",31.8305871,-81.6254283,327.10139907457625
30097,GA,"Johns Creek, GA 30097, USA",34.0488408,-84.17516479999999,325.6981314603369
15090,PA,"Wexford, PA 15090, USA",40.6137101,-80.0560239,324.0012802969373
30044,GA,"Lawrenceville, GA 30044, USA",33.9327331,-84.0695961,323.92887565233775
17078,PA,"Palmyra, PA 17078, USA",40.2659049,-76.583499,320.82777094735513
30024,GA,"Johns Creek, GA 30024, USA",34.067013,-84.0907246,320.8050052894772
19317,PA,"Chadds Ford, PA 19317, USA",39.8482368,-75.632447,320.69425155091693
30052,GA,"Loganville, GA 30052, USA",33.80268119999999,-83.91089680000002,320.2688707626024
15237,PA,"Pittsburgh, PA 15237, USA",40.5610745,-80.0394123,320.26469547989973
30043,GA,"Lawrenceville, GA 30043, USA",33.9963181,-84.0061661,318.67628019247184
31324,GA,"Richmond Hill, GA 31324, USA",31.8249486,-81.20781640000001,316.8951470186088
30041,GA,"Cumming, GA 30041, USA",34.2000834,-84.0907246,316.85897119880667
30019,GA,"Dacula, GA 30019, USA",33.9678577,-83.8791074,313.14564035352555
30519,GA,"Buford, GA 30519, USA",34.0820025,-83.94266979999999,312.7534570449717
17011,PA,"Shiremanstown, PA 17011, USA",40.2257178,-76.9297354,311.2183067608132
17603,PA,"Rohrerstown, PA 17603, USA",40.0144597,-76.3289941,311.1352339227805
37748,TN,"Harriman, TN 37748, USA",35.9419218,-84.5012435,311.08547362350146
37763,TN,"Kingston, TN 37763, USA",35.8530782,-84.4592701,309.0636483144876
30542,GA,"Flowery Branch, GA 30542, USA",34.1686107,-83.9003022,307.93863698919995
31419,GA,"Savannah, GA 31419, USA",31.9708128,-81.15865149999999,306.50930807826666
30548,GA,"Hoschton, GA 30548, USA",34.074603,-83.7942551,305.4133842383613
30656,GA,"Between, GA 30656, USA",33.8788085,-83.6561215,304.9755162175476
37774,TN,"Loudon, TN 37774, USA",35.7166607,-84.3331694,302.7536685490921
15317,PA,"Canonsburg, PA 15317, USA",40.2767073,-80.1651854,302.4396769118529
26003,WV,"Overbrook, WV 26003, USA",40.1553514,-80.6548882,301.4311506763735
17015,PA,"Carlisle, PA 17015, USA",40.1527007,-77.2635038,300.5385143853969
31410,GA,"Wilmington Island, GA 31410, USA",32.0005346,-80.9760556,300.42014701848154
30501,GA,"Gainesville, GA 30501, USA",34.319379,-83.81547909999999,299.1381060861626
31401,GA,"Savannah, GA 31401, USA",32.081259,-81.0809848,297.69064929149715
40701,KY,"Woodbine, KY 40701, USA",36.9184438,-84.16461629999999,297.15825960822036
30459,GA,"Statesboro, GA 30459, USA",32.4500496,-81.785684,294.7058724055324
30512,GA,"Blairsville, GA 30512, USA",34.8457601,-83.9744262,294.67283054707565
31407,GA,"Savannah, GA 31407, USA",32.1723473,-81.1747498,294.23299644238404
28906,NC,"Murphy, NC 28906, USA",35.0878385,-84.0341837,293.4297977023106
37934,TN,"Concord, TN 37934, USA",35.8722577,-84.17516479999999,293.1041478330317
19901,DE,"Leipsic, DE 19901, USA",39.2081349,-75.45777749999999,291.83150120975057
37801,TN,"Maryville, TN 37801, USA",35.6194254,-84.1224036,291.7001426980147
30606,GA,"Athens, GA 30606, USA",33.9448436,-83.4323375,291.59626592987036
30607,GA,"Athens, GA 30607, USA",34.0137081,-83.4750241,291.3344173818213
43947,OH,"Shadyside, OH 43947, USA",39.9516504,-80.7768613,290.3471243158262
21078,MD,"Havre De Grace, MD 21078, USA",39.5675952,-76.1435915,289.43391368601766
37923,TN,"Knoxville, TN 37923, USA",35.9276062,-84.0854432,287.8903688048199
31326,GA,"Rincon, GA 31326, USA",32.3000148,-81.22985299999999,287.6941919684153
30529,GA,"Commerce, GA 30529, USA",34.1805506,-83.4856913,286.37529926952135
29928,SC,"Hilton Head Island, SC 29928, USA",32.164761,-80.75469799999999,285.09900235065226
19946,DE,"Frederica, DE 19946, USA",39.0333548,-75.44612560000002,283.37515059045353
40906,KY,"Barbourville, KY 40906, USA",36.8730255,-83.9003022,282.22455445835857
19958,DE,"Lewes, DE 19958, USA",38.76381629999999,-75.17788530000001,280.80997742574874
29926,SC,"Hilton Head Island, SC 29926, USA",32.23063640000001,-80.7325287,280.38475750423385
37996,TN,"Knoxville, TN 37996, USA",35.9433558,-83.93869910000001,279.6415059502116
30546,GA,"Hiawassee, GA 30546, USA",34.9208214,-83.7199136,279.3600931927097
21009,MD,"Abingdon, MD 21009, USA",39.4625163,-76.2826675,279.33213054853536
29909,SC,"Okatie, SC 29909, USA",32.3319107,-80.8875861,277.30269184523036
37918,TN,"Knoxville, TN 37918, USA",36.0539129,-83.9003022,277.28491140348956
28771,NC,"Tapoco, NC 28771, USA",35.3634623,-83.804868,276.71577220304977
15401,PA,"Uniontown, PA 15401, USA",39.916922,-79.7624177,273.849575560633
37865,TN,"Seymour, TN 37865, USA",35.86130929999999,-83.7411631,268.89320411520646
21234,MD,"Parkville, MD 21234, USA",39.3909858,-76.5372625,268.08401822463685
29906,SC,"Beaufort, SC 29906, USA",32.4481986,-80.7879407,267.63686690829
29902,SC,"Beaufort, SC 29902, USA",32.4180118,-80.688554,267.3872115236432
21157,MD,"Westminster, MD 21157, USA",39.554861,-76.9873477,267.2428814666144
19966,DE,"Millsboro, DE 19966, USA",38.5766225,-75.3178952,266.6163928889217
21842,MD,"Ocean City, MD 21842, USA",38.3358442,-75.0853092,266.1734718359782
37862,TN,"Pigeon Forge, TN 37862, USA",35.769927,-83.6561215,264.60842918381155
21117,MD,"Owings Mills, MD 21117, USA",39.42052959999999,-76.79135579999999,263.3865498061244
28734,NC,"Franklin, NC 28734, USA",35.1705372,-83.46435509999999,260.8053479515848
25507,WV,"Ceredo, WV 25507, USA",38.3967129,-82.5611885,258.85773192977854
21784,MD,"Gaither, MD 21784, USA",39.3919764,-76.9873477,257.00954162725594
21793,MD,"Walkersville, MD 21793, USA",39.4827862,-77.3439283,255.43095375228336
26588,WV,"Rivesville, WV 26588, USA",39.567847,-80.1484407,254.74509167588664
21122,MD,"Lake Shore, MD 21122, USA",39.12914019999999,-76.4794435,254.24643618976376
21060,MD,"Glen Burnie, MD 21060, USA",39.167568,-76.5892774,253.38285651470443
25239,WV,"Cottageville, WV 25239, USA",38.8391018,-81.8552196,252.78778873908638
21502,MD,"Cresaptown, MD 21502, USA",39.6570823,-78.72494689999999,252.45593393731122
21638,MD,"Grasonville, MD 21638, USA",38.9484226,-76.2073525,252.382346578797
21043,MD,"Daniels, MD 21043, USA",39.2369558,-76.79135579999999,252.16235752399754
25705,WV,"Huntington, WV 25705, USA",38.40935899999999,-82.3614632,251.0580531235426
28741,NC,"Highlands, NC 28741, USA",35.0480788,-83.2291862,250.22513607266384
30909,GA,"Augusta, GA 30909, USA",33.4647333,-82.0733985,250.08667975440656
21738,MD,"Glenwood, MD 21738, USA",39.2791997,-77.02766,249.04298682947362
37725,TN,"Dandridge, TN 37725, USA",36.0142499,-83.357567,247.01165954740625
30907,GA,"Augusta, GA 30907, USA",33.53153440000001,-82.0733985,246.8160057966222
21046,MD,"Columbia, MD 21046, USA",39.166263,-76.8432663,246.5438729638662
28789,NC,"Whittier, NC 28789, USA",35.4441549,-83.2720082,246.19312038517424
21801,MD,"Salisbury, MD 21801, USA",38.4001474,-75.632447,245.77626295818493
37814,TN,"Morristown, TN 37814, USA",36.2396396,-83.3254958,245.39412273114712
21401,MD,"Cape St Claire, MD 21401, USA",38.979434,-76.4919706,245.232213284222
28779,NC,"Sylva, NC 28779, USA",35.3544375,-83.2291862,245.01994209672011
25570,WV,"Wayne, WV 25570, USA",38.2186589,-82.4102628,244.8322079293647
29678,SC,"Seneca, SC 29678, USA",34.6354859,-82.92864279999999,244.11213291014926
25271,WV,"Ripley, WV 25271, USA",38.794783,-81.6692532,244.06033115277748
28723,NC,"Cullowhee, NC 28723, USA",35.2646157,-83.1863358,244.01691800712464
37890,TN,"Baneberry, TN 37890, USA",36.0870731,-83.3041061,243.97372100845283
25405,WV,"Martinsburg, WV 25405, USA",39.406384,-77.96244349999999,240.8359597323706
28736,NC,"Glenville, NC 28736, USA",35.1825835,-83.0898194,240.11935095067537
20832,MD,"Olney, MD 20832, USA",39.1457139,-77.067959,239.79391020539018
25213,WV,"Winfield, WV 25213, USA",38.511899,-81.9425701,239.2572994936825
25168,WV,"Red House, WV 25168, USA",38.5684565,-81.8552196,238.80646055023405
29803,SC,"Aiken, SC 29803, USA",33.4551831,-81.7568253,238.12599995096363
29845,SC,"Plum Branch, SC 29845, USA",33.8392083,-82.1931149,237.56445299421136
37821,TN,"Newport, TN 37821, USA",35.9613014,-83.1863358,237.5442099217324
29455,SC,"Johns Island, SC 29455, USA",32.7038689,-80.03113640000001,236.59570435461382
20904,MD,"Silver Spring, MD 20904, USA",39.0533891,-76.9758274,236.32093673784925
28785,NC,"Waynesville, NC 28785, USA",35.6753404,-83.12200740000002,235.46827818069434
29412,SC,"Charleston, SC 29412, USA",32.708767,-79.95284509999999,235.13012957517523
29082,SC,"Lodge, SC 29082, USA",33.0296896,-80.9318332,234.95090647116135
20902,MD,"Wheaton, MD 20902, USA",39.0451663,-77.03917539999999,234.2569947782477
20874,MD,"Darnestown, MD 20874, USA",39.1348627,-77.2922332,234.12743027567922
20850,MD,"Potomac, MD 20850, USA",39.0839994,-77.1527813,233.98568752440187
29630,SC,"Central, SC 29630, USA",34.7599248,-82.79941939999999,233.96405773972538
20721,MD,"Bowie, MD 20721, USA",38.9298173,-76.79135579999999,233.7167234733059
25523,WV,"Hamlin, WV 25523, USA",38.2795071,-82.06250519999999,232.9365249779099
29621,SC,"Anderson, SC 29621, USA",34.5294947,-82.6267345,231.7797838751603
25414,WV,"Charles Town, WV 25414, USA",39.2536087,-77.8710285,231.77460021694702
28747,NC,"Lake Toxaway, NC 28747, USA",35.1623356,-82.92864279999999,231.71018831889643
28786,NC,"Waynesville, NC 28786, USA",35.4731561,-83.01465259999999,231.58511847398788
37711,TN,"Bulls Gap, TN 37711, USA",36.2999541,-83.05761559999999,230.7211342494415
20785,MD,"North Englewood, MD 20785, USA",38.9140455,-76.8778612,230.42120692110203
20774,MD,"Glenarden, MD 20774, USA",38.8682133,-76.79135579999999,230.07456013986015
20815,MD,"Martin's Additions, MD 20815, USA",38.9875145,-77.0737149,229.8658896286871
25177,WV,"St Albans, WV 25177, USA",38.3804325,-81.8552196,229.48868217256324
25320,WV,"Charleston, WV 25320, USA",38.5321204,-81.63638689999999,229.00968010332244
29414,SC,"Charleston, SC 29414, USA",32.8312481,-80.08701549999999,228.99524161695973
20015,DC,"Washington, DC 20015, USA",38.9656971,-77.0622028,228.80604617112996
20817,MD,"Bethesda, MD 20817, USA",38.9894702,-77.1370115,228.46710902179657
20176,VA,"Leesburg, VA 20176, USA",39.1137381,-77.53793519999999,227.91781597433817
25313,WV,"Charleston, WV 25313, USA",38.4161347,-81.7677645,227.9176342167272
20002,DC,"Washington, DC 20002, USA",38.9052763,-76.98158769999999,227.15683993979928
25202,WV,"Tornado, WV 25202, USA",38.3232547,-81.86068209999999,226.9398507238791
25312,WV,"Charleston, WV 25312, USA",38.4517329,-81.68020539999999,226.45886193669097
29464,SC,"Mt Pleasant, SC 29464, USA",32.8234848,-79.8520818,226.05433066821115
29697,SC,"Williamston, SC 29697, USA",34.6239999,-82.5510469,225.00046047228557
28721,NC,"Clyde, NC 28721, USA",35.6423813,-82.92864279999999,224.98394007251963
29451,SC,"Isle of Palms, SC 29451, USA",32.8203378,-79.7455956,224.94621529995126
20746,MD,"Hillcrest Heights, MD 20746, USA",38.8370963,-76.9239727,224.57699240096773
28716,NC,"Canton, NC 28716, USA",35.3989096,-82.8640623,224.2585793169915
22209,VA,"Rosslyn, VA 22209, USA",38.8922092,-77.070837,224.08853256663474
22201,VA,"Arlington, VA 22201, USA",38.8845126,-77.0938583,223.04299849802436
29485,SC,"Summerville, SC 29485, USA",32.95172480000001,-80.1986649,222.983200681477
20175,VA,"Leesburg, VA 20175, USA",39.0488574,-77.58486649999999,222.84496852719985
25309,WV,"Charleston, WV 25309, USA",38.3115178,-81.7677645,222.77089529653077
28712,NC,"Brevard, NC 28712, USA",35.2190534,-82.7778579,222.45804494158435
22202,VA,"Arlington, VA 22202, USA",38.8501078,-77.03917539999999,222.3266279654295
29466,SC,"Mt Pleasant, SC 29466, USA",32.8747038,-79.7960523,221.8834291016529
20639,MD,"Huntingtown, MD 20639, USA",38.6115662,-76.6181655,220.5021128919415
37873,TN,"Surgoinsville, TN 37873, USA",36.5027168,-82.8425216,220.23034058582334
22181,VA,"Vienna, VA 22181, USA",38.9091199,-77.2922332,219.8702415887796
29492,SC,"Cainhoy, SC 29492, USA",32.926649,-79.8856824,219.5797244454113
29640,SC,"Easley, SC 29640, USA",34.8787343,-82.5834947,219.51776143641385
37743,TN,"Greeneville, TN 37743, USA",36.0941226,-82.8640623,219.40657456840114
37745,TN,"Greeneville, TN 37745, USA",36.2440997,-82.8425216,218.5271183892976
25508,WV,"Chapmanville, WV 25508, USA",37.9433183,-82.06250519999999,218.2644377438506
29649,SC,"Greenwood, SC 29649, USA",34.2453437,-82.1387233,218.0174632825372
24279,VA,"Pound, VA 24279, USA",37.0894781,-82.6267345,217.98040736937662
25311,WV,"Charleston, WV 25311, USA",38.3602578,-81.57061089999999,217.7900882967547
29666,SC,"Ninety Six, SC 29666, USA",34.1146013,-81.9971108,216.86231997055043
29673,SC,"Powdersville, SC 29673, USA",34.7389669,-82.4536115,216.58184252259218
29445,SC,"Goose Creek, SC 29445, USA",33.0026132,-79.99759159999999,216.1808022230199
28718,NC,"Cedar Mountain, NC 28718, USA",35.1559213,-82.63754019999999,216.05128807588346
20117,VA,"Middleburg, VA 20117, USA",38.9814018,-77.7223162,216.02690531667122
28768,NC,"Pisgah Forest, NC 28768, USA",35.2781238,-82.669947,215.52271246747134
28748,NC,"Leicester, NC 28748, USA",35.6321324,-82.7562895,215.49150673759326
25304,WV,"Charleston, WV 25304, USA",38.279687,-81.614468,215.3655190653275
22030,VA,"Fairfax, VA 22030, USA",38.8454321,-77.3209555,215.22750722276834
29483,SC,"Summerville, SC 29483, USA",33.0752648,-80.2098219,215.1151897883149
28715,NC,"Candler, NC 28715, USA",35.4989049,-82.713132,214.57992388113445
37642,TN,"Church Hill, TN 37642, USA",36.5277991,-82.723924,213.95764681825884
22309,VA,"Engleside, VA 22309, USA",38.7240446,-77.10824439999999,212.8988488471206
29605,SC,"Greenville, SC 29605, USA",34.7671945,-82.37773349999999,211.8535952156681
24293,VA,"Wise, VA 24293, USA",36.9986618,-82.5402275,211.4733384385982
28729,NC,"Etowah, NC 28729, USA",35.3229781,-82.59971279999999,210.91926099165357
20603,MD,"St Charles, MD 20603, USA",38.6260555,-76.97006689999999,210.77638580260876
29601,SC,"Greenville, SC 29601, USA",34.8505552,-82.39399999999999,210.34590830067677
28753,NC,"Marshall, NC 28753, USA",35.7972953,-82.6840319,210.16355640467313
23410,VA,"Melfa, VA 23410, USA",37.6352154,-75.737149,209.71578637295318
20124,VA,"Clifton, VA 20124, USA",38.7706079,-77.3898602,208.9814959759657
29607,SC,"Greenville, SC 29607, USA",34.8083898,-82.33433749999999,208.42933434825176
28806,NC,"Asheville, NC 28806, USA",35.5692059,-82.6159271,208.35582246673218
28759,NC,"Mills River, NC 28759, USA",35.3922378,-82.57268049999999,208.327000077158
28701,NC,"Alexander, NC 28701, USA",35.7010213,-82.63754019999999,208.26357434009438
28704,NC,"Arden, NC 28704, USA",35.4576471,-82.57268049999999,207.3707843667845
22630,VA,"Lake Frederick, VA 22630, USA",38.9467949,-78.1792434,207.32348336979464
22079,VA,"Lorton, VA 22079, USA",38.6679123,-77.2060241,206.98414245956036
28790,NC,"Zirconia, NC 28790, USA",35.2122099,-82.48610529999999,206.74388546608185
29615,SC,"Greenville, SC 29615, USA",34.8742328,-82.33433749999999,206.5922725763893
29461,SC,"Moncks Corner, SC 29461, USA",33.146521,-79.9864071,206.4520402351133
37665,TN,"Kingsport, TN 37665, USA",36.5804277,-82.5753842,206.40622892633817
37660,TN,"Kingsport, TN 37660, USA",36.5298904,-82.5834947,206.2743151482167
20108,VA,"Manassas, VA 20108, USA",38.75,-77.47,205.9260873631828
24230,VA,"Coeburn, VA 24230, USA",36.95044410000001,-82.4536115,205.9082601416079
29690,SC,"Travelers Rest, SC 29690, USA",35.0871827,-82.4102628,205.2940142859993
28791,NC,"Hendersonville, NC 28791, USA",35.3664107,-82.50775929999999,205.1719568830114
29115,SC,"Orangeburg, SC 29115, USA",33.479032,-80.8322428,205.12569966574554
29681,SC,"Simpsonville, SC 29681, USA",34.7692466,-82.2365981,204.5478113390243
28803,NC,"Biltmore Forest, NC 28803, USA",35.56714230000001,-82.5437614,204.37929305125286
28776,NC,"Skyland, NC 28776, USA",35.4923386,-82.5224049,204.12572288381185
28804,NC,"Woodfin, NC 28804, USA",35.6304783,-82.5510469,204.09956168791476
20136,VA,"Bristow, VA 20136, USA",38.7492726,-77.57340479999999,203.72616586163258
29687,SC,"Taylors, SC 29687, USA",34.9838584,-82.33433749999999,203.72219136656216
22191,VA,"Woodbridge, VA 22191, USA",38.6317233,-77.25201009999999,203.6162984631582
24226,VA,"Clinchco, VA 24226, USA",37.11286610000001,-82.32348429999999,202.83182745205133
28787,NC,"Weaverville, NC 28787, USA",35.705887,-82.5402275,202.80294407403838
29650,SC,"Greer, SC 29650, USA",34.8920374,-82.269193,202.71431852510935
29070,SC,"Batesburg, SC 29070, USA",33.9227739,-81.4498717,202.40627734087818
25043,WV,"Clay, WV 25043, USA",38.4507758,-80.9650023,202.3411434457208
22193,VA,"Dale City, VA 22193, USA",38.6418278,-77.3439283,201.99664564091785
25635,WV,"Man, WV 25635, USA",37.7106399,-81.89890799999999,201.61146979352262
37663,TN,"Colonial Heights, TN 37663, USA",36.4713869,-82.50775929999999,201.51343951226252
28805,NC,"Asheville, NC 28805, USA",35.5873834,-82.49147909999999,201.25128755556364
28732,NC,"Fletcher, NC 28732, USA",35.4393566,-82.4536115,201.07515760299324
37664,TN,"Kingsport, TN 37664, USA",36.5345348,-82.48610529999999,200.9882344413356
29651,SC,"Greer, SC 29651, USA",34.8542647,-82.1931149,199.82601632050577
37659,TN,"Jonesborough, TN 37659, USA",36.3091869,-82.49693309999999,199.6410001804709
28731,NC,"Flat Rock, NC 28731, USA",35.2927999,-82.37773349999999,199.33853497906318
28754,NC,"Mars Hill, NC 28754, USA",35.8768108,-82.49693309999999,199.29698650029286
29054,SC,"Gilbert, SC 29054, USA",33.9505998,-81.3729372,197.96972846733257
27920,NC,"Buxton, NC 27920, USA",35.24804,-75.5393155,197.91165311020703
37615,TN,"Johnson City, TN 37615, USA",36.3926398,-82.4536115,197.8274684570082
22530,VA,"Ophelia, VA 22530, USA",37.895359,-76.2547914,197.3779278354756
28792,NC,"Hendersonville, NC 28792, USA",35.3902982,-82.36688699999999,197.06985785820547
29030,SC,"Cameron, SC 29030, USA",33.5579239,-80.6992633,196.5353560458879
37650,TN,"Erwin, TN 37650, USA",36.0905748,-82.4536115,196.4889636886354
28778,NC,"Swannanoa, NC 28778, USA",35.6108066,-82.4102628,196.48886957127053
29453,SC,"Shulerville, SC 29453, USA",33.2263163,-79.60528839999999,195.84691315337307
28727,NC,"Edneyville, NC 28727, USA",35.3950103,-82.3401221,195.52796356673034
28730,NC,"Fairview, NC 28730, USA",35.5210268,-82.36688699999999,195.16110811361273
24614,VA,"Grundy, VA 24614, USA",37.3085192,-82.06250519999999,195.14058997749007
37617,TN,"Blountville, TN 37617, USA",36.5591854,-82.36688699999999,194.75871088597543
27968,NC,"Rodanthe, NC 27968, USA",35.6653779,-75.4869033,194.71167907063975
29073,SC,"Lexington, SC 29073, USA",33.9072571,-81.22985299999999,194.6626007107048
29108,SC,"Newberry, SC 29108, USA",34.2679755,-81.64734399999999,194.61475226321778
24656,VA,"Vansant, VA 24656, USA",37.1837897,-82.10606829999999,193.64119210677478
26651,WV,"Summersville, WV 26651, USA",38.3185752,-80.8765205,192.09301496191614
37604,TN,"Johnson City, TN 37604, USA",36.2894696,-82.3560389,191.70776579926837
29072,SC,"Lexington, SC 29072, USA",33.9989114,-81.27390729999999,191.65209893910733
28711,NC,"Black Mountain, NC 28711, USA",35.6922407,-82.32348429999999,190.8569487383543
25173,WV,"Beards Fork, WV 25173, USA",38.0829275,-81.2188355,190.76782651425975
28714,NC,"Burnsville, NC 28714, USA",35.888897,-82.34518899999999,190.76689324218108
24225,VA,"Cleveland, VA 24225, USA",36.9734309,-82.1496049,190.49112421471776
29369,SC,"Moore, SC 29369, USA",34.8531884,-82.00801400000002,190.3479419793595
37601,TN,"Johnson City, TN 37601, USA",36.3412594,-82.32348429999999,190.2400528230506
29322,SC,"Campobello, SC 29322, USA",35.124545,-82.1387233,189.95640477580156
28720,NC,"Chimney Rock, NC 28720, USA",35.4395781,-82.2478043,189.76437043463892
24202,VA,"Bristol, VA 24202, USA",36.6795393,-82.2365981,189.37622953934817
29148,SC,"Summerton, SC 29148, USA",33.530575,-80.3435908,188.7978673424374
29376,SC,"Roebuck, SC 29376, USA",34.8049864,-81.9425701,188.49803444886484
22520,VA,"Montross, VA 22520, USA",38.112732,-76.7798172,187.92455077056115
29172,SC,"Cayce, SC 29172, USA",33.9047862,-81.04234290000001,187.8845765881326
29075,SC,"Little Mountain, SC 29075, USA",34.196841,-81.4169093,187.83177775460217
22835,VA,"Luray, VA 22835, USA",38.6854484,-78.4524591,186.96376847730508
29036,SC,"Chapin, SC 29036, USA",34.1346554,-81.3179364,186.68475744015012
27959,NC,"Nags Head, NC 27959, USA",35.8993832,-75.6091696,186.3013330132607
24873,WV,"Paynesville, WV 24873, USA",37.3672373,-81.8333656,185.92687418147543
29212,SC,"Columbia, SC 29212, USA",34.0723572,-81.2188355,185.7932360393368
24260,VA,"Venia, VA 24260, USA",37.0500705,-82.0189155,185.6219615624819
29169,SC,"West Columbia, SC 29169, USA",33.9964889,-81.08650349999999,184.62393616804198
24201,VA,"Bristol, VA 24201, USA",36.6159085,-82.1659243,184.58658427929825
29171,SC,"Cayce, SC 29171, USA",33.99,-81.0699999,184.3519578192995
37618,TN,"Bluff City, TN 37618, USA",36.4619422,-82.1931149,184.12495947886285
24817,WV,"Bradshaw, WV 24817, USA",37.3507725,-81.7980489,183.67859668397503
28762,NC,"Old Fort, NC 28762, USA",35.61724,-82.1713632,183.1716568865761
22485,VA,"King George, VA 22485, USA",38.2372863,-77.1485163,182.90746487134007
25844,WV,"Glen Daniel, WV 25844, USA",37.7998421,-81.3729372,182.87293587482932
29209,SC,"Columbia, SC 29209, USA",33.9425519,-80.9539475,182.69022523304145
29316,SC,"Spartanburg, SC 29316, USA",35.0474721,-81.9643913,182.6469124777459
24266,VA,"Lebanon, VA 24266, USA",36.92197730000001,-82.0189155,182.5026944385419
22853,VA,"Timberville, VA 22853, USA",38.6431288,-78.7589558,182.39609754119326
27954,NC,"Manteo, NC 27954, USA",35.9078714,-75.6789905,182.36717193658833
29210,SC,"Columbia, SC 29210, USA",34.0644032,-81.1085744,181.9266211994211
29063,SC,"Irmo, SC 29063, USA",34.1252099,-81.18577359999999,181.84278622373287
29126,SC,"Pomaria, SC 29126, USA",34.3174029,-81.40591859999999,181.83615921348573
22406,VA,"Fredericksburg, VA 22406, USA",38.3836812,-77.53901270000001,181.3460947218125
22405,VA,"Fredericksburg, VA 22405, USA",38.3273109,-77.4013403,181.24944239656534
37643,TN,"Elizabethton, TN 37643, USA",36.373015,-82.1496049,180.876528963991
27948,NC,"Kill Devil Hills, NC 27948, USA",36.0173536,-75.70225669999999,180.8131449645421
26679,WV,"Runa, WV 26679, USA",38.155529,-80.7990185,180.44084837634085
37620,TN,"Bristol, TN 37620, USA",36.5421738,-82.10606829999999,180.31230648903184
29302,SC,"Spartanburg, SC 29302, USA",34.9190189,-81.84429340000001,180.01443536349714
28705,NC,"Bakersville, NC 28705, USA",36.0277763,-82.1496049,179.50138854207938
24210,VA,"Abingdon, VA 24210, USA",36.8135935,-81.9971108,179.00836418600105
24622,VA,"Jewell Ridge, VA 24622, USA",37.215441,-81.78963809999999,178.84659249761629
29206,SC,"Columbia, SC 29206, USA",34.0258687,-80.95947509999999,178.3956142125455
27949,NC,"Southern Shores, NC 27949, USA",36.129509,-75.7487779,178.2858332914113
29102,SC,"Manning, SC 29102, USA",33.6530499,-80.2098219,177.93006826129636
22401,VA,"Fredericksburg, VA 22401, USA",38.3048885,-77.4816693,177.85008355098913
28139,NC,"Rutherfordton, NC 28139, USA",35.3445288,-81.9971108,177.70818742280002
23119,VA,"Moon, VA 23119, USA",37.4559371,-76.28845919999999,177.58385170813278
37687,TN,"Roan Mountain, TN 37687, USA",36.1977194,-82.10606829999999,177.3613186342389
29203,SC,"Columbia, SC 29203, USA",34.1156043,-81.0533854,177.1845327839852
25801,WV,"Beckley, WV 25801, USA",37.7997808,-81.22985299999999,177.13618504841415
